#id,quiz_data_id,option,correct
1098,268,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1098,0
1099,269,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1099,0
1100,269,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1100,1
1101,269,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1101,0
1102,269,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1102,0
1103,270,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1103,0
1104,270,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1104,1
1105,270,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1105,0
1106,270,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1106,0
1107,271,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1107,1
1108,271,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1108,0
1109,271,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1109,0
1110,271,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1110,0
1111,272,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1111,0
1112,272,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1112,1
1113,272,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1113,0
1114,272,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1114,0
1115,273,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1115,0
1116,273,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1116,0
1117,273,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1117,1
1118,273,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1118,0
1119,274,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1119,1
1120,274,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1120,0
1121,274,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1121,0
1122,274,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1122,0
1123,275,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1123,0
1124,275,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1124,0
1125,275,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1125,0
1126,275,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1126,1
1127,276,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1127,1
1128,276,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1128,0
1129,276,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1129,0
1130,276,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1130,0
1131,277,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1131,0
1132,277,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1132,1
1133,277,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1133,0
1134,277,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1134,0
1135,278,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1135,0
1136,278,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1136,0
1137,278,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1137,1
1138,278,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1138,0
1139,279,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1139,0
1140,279,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1140,0
1141,279,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1141,1
1142,279,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1142,0
1143,280,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1143,1
1144,280,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1144,0
1145,280,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1145,0
1146,280,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1146,0
1147,281,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1147,0
1148,281,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1148,1
1149,281,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1149,0
1150,281,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1150,0
1151,282,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1151,0
1152,282,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1152,1
1153,282,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1153,0
1154,282,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1154,0
1155,283,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1155,1
1156,283,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1156,0
1157,283,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1157,0
1158,283,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1158,0
1159,284,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1159,0
1160,284,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1160,1
1161,284,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1161,0
1162,284,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1162,0
1163,285,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1163,0
1164,285,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1164,1
1165,285,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1165,0
1166,285,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1166,0
1167,286,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1167,0
1168,286,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1168,0
1169,286,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1169,0
1170,286,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1170,1
1171,287,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1171,1
1172,287,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1172,0
1173,287,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1173,0
1174,287,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1174,0
1175,288,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1175,1
1176,288,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1176,0
1177,288,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1177,0
1178,288,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1178,0
1179,289,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1179,0
1180,289,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1180,0
1181,289,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1181,1
1182,289,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1182,0
1183,290,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1183,0
1184,290,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1184,0
1185,290,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1185,0
1186,290,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1186,1
1187,291,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1187,1
1188,291,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1188,0
1189,291,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1189,0
1190,291,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1190,0
1191,292,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1191,1
1192,292,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1192,0
1193,293,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1193,1
1194,293,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1194,0
1195,293,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1195,0
1196,294,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1196,1
1197,294,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1197,0
1198,294,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1198,0
1199,295,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1199,0
1200,295,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1200,0
1201,295,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1201,1
1202,295,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1202,0
1203,296,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1203,0
1204,296,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1204,0
1205,296,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1205,0
1206,296,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1206,1
1207,297,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1207,1
1208,297,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1208,0
1209,297,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1209,0
1210,297,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1210,0
1211,298,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1211,1
1212,298,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1212,0
1213,299,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1213,0
1214,299,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1214,0
1215,299,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1215,0
1216,299,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1216,1
1217,300,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1217,1
1218,300,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1218,0
1219,300,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1219,0
1220,300,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1220,0
